"person_id","household_id","year_born","sex","employed","retired","education","net_income","gross_income"
778103,7781,1960,1,0,0,300,2216.1,2419.4
778501,7785,1943,2,0,1,100,0,0
778502,7785,1944,1,0,1,500,0,0
778601,7786,1967,1,1,0,500,34990.2,45651
778602,7786,1972,2,1,0,500,0,0
778603,7786,2004,1,0,0,NA,NA,NA
778604,7786,2010,1,0,0,NA,NA,NA
778605,7786,2011,1,0,0,NA,NA,NA
778701,7787,1951,1,0,1,500,0,0
778702,7787,1953,2,0,1,200,3167.4,4309.1
778901,7789,1948,2,0,0,200,0,0
778902,7789,1950,1,0,1,500,0,0
779001,7790,1973,2,0,0,500,11641.7,12797
779002,7790,2011,1,0,0,NA,NA,NA
779101,7791,1937,1,0,1,500,0,0
779102,7791,1939,2,0,1,100,0,0
779201,7792,1980,2,1,0,200,20817,23713.2
779202,7792,2009,2,0,0,NA,NA,NA
779203,7792,2011,1,0,0,NA,NA,NA
779501,7795,1934,2,0,1,100,0,0
779502,7795,1935,1,0,0,0,0,0
779601,7796,1966,2,1,0,200,14279.1,15579.9
779602,7796,1992,2,1,0,500,12870.7,14166.8
779603,7796,1994,2,0,0,354,0,0
779604,7796,1996,1,0,0,354,0,0
779701,7797,1963,1,1,0,500,21193.7,25780
779702,7797,1965,2,1,0,0,17442.7,20852.1
779703,7797,1991,1,0,0,500,473,516.9
779801,7798,1961,1,1,0,200,28493.4,37361.7
779802,7798,1961,2,1,0,200,19.9,21.7
780001,7800,1935,2,0,0,0,0,0
780101,7801,1972,2,1,0,500,21914.1,27534.9
780102,7801,1979,1,0,0,200,25159.3,31900.2
780103,7801,2008,2,0,0,NA,NA,NA
780104,7801,2009,1,0,0,NA,NA,NA
780301,7803,1974,1,1,0,300,31684.2,42071.8
780401,7804,1971,1,1,0,300,24911.7,30971.9
780402,7804,1972,2,1,0,300,10080,12000
780403,7804,2000,1,0,0,200,0,0
780404,7804,2003,1,0,0,NA,NA,NA
780501,7805,1983,2,1,0,200,6974.5,7751.7
780502,7805,1985,1,1,0,344,0,0
780601,7806,1978,2,1,0,300,13652.8,14894
780602,7806,1979,1,1,0,300,19924.3,24981.8
780603,7806,2007,1,0,0,NA,NA,NA
780604,7806,2012,1,0,0,NA,NA,NA
780701,7807,1956,2,0,0,100,0,0
780702,7807,1952,1,0,1,100,0,0
781001,7810,1971,1,1,0,500,17187.6,20058.9
781002,7810,2004,2,0,0,NA,NA,NA
781003,7810,2007,1,0,0,NA,NA,NA
781301,7813,1943,1,0,1,500,0,0
781302,7813,1945,2,0,1,0,0,0
781401,7814,1943,2,0,1,100,0,0
781402,7814,1959,2,1,0,300,10077.62,11091.04
781403,7814,2002,2,0,0,NA,NA,NA
781404,7814,1979,2,0,0,200,13000,13000
781405,7814,2018,1,0,0,NA,NA,NA
781601,7816,1964,1,1,0,200,20109.6,24332.1
781602,7816,1968,2,1,0,500,17260.3,20920.6
781603,7816,1995,2,0,0,344,3160.3,3443.1
781604,7816,1998,2,0,0,344,1592.4,1734.5
781701,7817,1965,1,1,0,200,18381.3,21088.1
781702,7817,1966,2,1,0,200,0,0
781703,7817,1997,1,0,0,200,1501.4,1814.8
781704,7817,2002,1,0,0,NA,NA,NA
781901,7819,1932,2,0,0,0,0,0
782101,7821,1938,1,0,1,0,0,0
782102,7821,1940,2,0,1,100,0,0
782103,7821,1975,1,1,0,500,13887.5,16214.3
782301,7823,1947,1,0,1,100,0,0
782302,7823,1951,1,0,1,100,0,0
782303,7823,1954,2,0,0,100,0,0
782401,7824,1955,1,0,1,500,9269.8,12441.2
782701,7827,1972,1,1,0,500,16714.3,20575.4
782702,7827,1984,2,0,0,354,7090.8,8482.1
782801,7828,1983,2,1,0,500,9923,10615.6
782901,7829,1948,1,0,1,100,0,0
783001,7830,1970,1,1,0,500,0,0
783002,7830,1970,2,1,0,500,0,0
783101,7831,1972,1,0,0,200,0,0
783201,7832,1965,2,1,0,200,15611.1,18442
783801,7838,1965,1,1,0,500,20403.8,25282.6
783802,7838,1969,2,1,0,200,23174.4,31104.9
783803,7838,2007,1,0,0,NA,NA,NA
783804,7838,2009,1,0,0,NA,NA,NA
783901,7839,1971,1,1,0,500,21781.6,26361.3
783902,7839,1974,2,1,0,500,26753.4,33441.7
783903,7839,2005,2,0,0,NA,NA,NA
783904,7839,2008,1,0,0,NA,NA,NA
784101,7841,1933,2,0,0,0,0,0
784201,7842,1932,1,0,1,100,0,0
784301,7843,1972,2,1,0,500,31253.7,40781.3
784302,7843,1973,1,1,0,500,26785.5,34056.3
784303,7843,2001,2,0,0,200,0,0
784304,7843,2003,1,0,0,NA,NA,NA
784601,7846,1970,2,1,0,500,15617.8,18236.3
784701,7847,1952,1,0,1,0,0,0
784702,7847,1960,2,0,0,200,0,0
785201,7852,1966,2,1,0,200,14300,16725.35
785301,7853,1942,1,0,1,100,0,0
785302,7853,1944,2,0,1,300,0,0
785701,7857,1971,2,1,0,500,0,0
785702,7857,1976,1,1,0,300,35092.4,47409.1
785703,7857,2004,1,0,0,NA,NA,NA
785704,7857,2008,2,0,0,NA,NA,NA
785801,7858,1963,1,1,0,500,33231.4,46079.2
785802,7858,1968,2,0,0,300,0,0
785901,7859,1937,1,0,1,0,0,0
785902,7859,1949,2,0,0,0,0,0
786001,7860,1962,1,1,0,200,17200.9,21501.1
786002,7860,1933,2,0,1,0,0,0
786201,7862,1945,1,0,1,300,0,0
786202,7862,1945,2,0,0,100,0,0
786203,7862,1971,2,1,0,500,22655.8,28562.4
786301,7863,1932,2,0,1,0,0,0
786302,7863,1932,1,0,1,0,0,0
786303,7863,1961,2,1,0,300,21334.6,26896.1
786501,7865,1967,2,1,0,500,12499.8,21535.9
786801,7868,1932,1,0,1,100,0,0
786802,7868,1932,2,0,1,100,0,0
787001,7870,1956,1,1,0,100,19131.5,23487.1
787002,7870,1938,2,0,0,0,0,0
787101,7871,1978,2,0,0,200,0,0
787102,7871,2008,2,0,0,NA,NA,NA
787103,7871,2008,2,0,0,NA,NA,NA
787301,7873,1962,2,1,0,500,29121.8,36360.4
787302,7873,1962,1,1,0,500,23286.8,29661.2
787303,7873,1988,1,1,0,200,9691.3,12085.7
787304,7873,1995,2,1,0,500,10554,11689.5
787401,7874,1961,1,1,0,200,20989.7,26365
787402,7874,1961,2,1,0,200,4644.9,5064.5
787403,7874,1995,2,0,0,344,4788.8,5226.1
787501,7875,1949,2,0,1,100,0,0
787502,7875,1949,1,0,1,100,0,0
788001,7880,1932,1,0,1,100,0,0
788002,7880,1935,2,0,1,0,0,0
788101,7881,1973,1,1,0,200,26144.51,31960.82
788102,7881,2002,1,0,0,NA,NA,NA
788103,7881,2003,1,0,0,NA,NA,NA
788201,7882,1961,1,1,0,500,7924.65,8721.57
788202,7882,1963,2,1,0,200,18289.5,21879.27
788203,7882,1992,1,0,0,344,0,0
788204,7882,1994,2,0,0,344,0,0
788205,7882,1997,2,0,0,344,0,0
788301,7883,1960,2,0,0,300,0,0
788302,7883,1959,1,1,0,500,51314.1,75150
788401,7884,1932,1,0,1,200,0,0
788501,7885,1985,1,1,0,200,13290.3,15022.8
788502,7885,1989,2,1,0,200,3341.2,3594.4
788503,7885,2010,2,0,0,NA,NA,NA
788601,7886,1932,2,0,1,0,0,0
788701,7887,1981,1,1,0,300,0,0
788702,7887,1982,2,1,0,500,8287.1,9106.1
788703,7887,2014,2,0,0,NA,NA,NA
788704,7887,2017,2,0,0,NA,NA,NA
788801,7888,1941,1,0,1,0,0,0
788802,7888,1942,2,0,1,0,0,0
788901,7889,1962,2,0,0,300,0,0
788902,7889,1963,1,1,0,200,14347.3,15476
788903,7889,1994,1,0,0,344,0,0
788904,7889,1998,1,0,0,344,0,0
789001,7890,1982,1,1,0,200,0,0
789002,7890,1983,2,1,0,200,0,0
789003,7890,2011,1,0,0,NA,NA,NA
789004,7890,2013,1,0,0,NA,NA,NA
789101,7891,1975,1,1,0,200,0,0
789102,7891,1976,2,1,0,200,0,0
789103,7891,1943,2,0,1,0,0,0
789201,7892,1981,1,1,0,300,15086.6,18201.6
789301,7893,1940,1,0,1,100,0,0
789302,7893,1941,2,0,0,200,0,0
789401,7894,1971,1,1,0,200,0,0
789501,7895,1962,2,0,0,500,0,0
789502,7895,1995,1,0,0,344,0,0
789601,7896,1994,2,0,0,344,1528.3,1674.7
789602,7896,1993,1,1,0,354,7514.5,8046.3
789701,7897,1943,1,0,1,300,0,0
789702,7897,1946,2,0,1,100,0,0
789801,7898,1965,1,1,0,200,5085.4,5481.1
789802,7898,1968,2,1,0,300,15086.22,17327.78
789803,7898,1998,2,0,0,344,0,0
789901,7899,1972,2,0,0,200,0,0
789902,7899,1978,1,1,0,300,19296,23389.4
789903,7899,2004,1,0,0,NA,NA,NA
789904,7899,2012,1,0,0,NA,NA,NA
790001,7900,1935,2,0,0,0,0,0
790002,7900,1960,1,0,0,100,1697.9,1915
790003,7900,1997,1,0,0,200,990.6,1103.2
790004,7900,1963,2,1,0,100,5205.4,5749.6
790101,7901,1932,1,0,1,500,0,0
790102,7901,1934,2,0,0,100,0,0
790201,7902,1948,1,0,1,100,360.8,379
790202,7902,1949,2,0,0,200,0,0
790301,7903,1974,1,1,0,200,15717.3,17434.1
790302,7903,1976,2,1,0,500,17046.1,20256.4
790303,7903,2005,2,0,0,NA,NA,NA
790304,7903,2008,1,0,0,NA,NA,NA
790401,7904,1964,1,1,0,500,15752.39,18521.49
790402,7904,1993,2,0,0,344,0,0
790403,7904,1962,2,1,0,300,0,0
790501,7905,1954,1,0,1,300,0,0
790502,7905,1981,1,1,0,300,11158.3,12586.9
790503,7905,1987,1,0,0,500,3488.3,3811
790601,7906,1970,1,1,0,500,26500.1,33774.9
790602,7906,1970,2,1,0,500,21881.2,28057.5
790603,7906,2002,2,0,0,NA,NA,NA
790604,7906,2005,2,0,0,NA,NA,NA
790701,7907,1988,1,1,0,200,10773.76,11832.24
790702,7907,1990,1,1,0,200,4596.51,4964.59
790703,7907,1993,1,1,0,200,5088.67,5496.15
790704,7907,1994,1,1,0,200,4016.9,4338.56
790801,7908,1981,1,1,0,500,16325.6,20256
790802,7908,1976,2,1,0,500,13315.9,14732.9
790901,7909,1948,1,0,1,300,0,0
790902,7909,1965,2,0,0,300,0,0
791001,7910,1950,2,0,0,100,0,0
791101,7911,1977,1,1,0,200,24667,30081.7
791102,7911,1990,2,0,0,200,451.8,461
791103,7911,2011,2,0,0,NA,NA,NA
791104,7911,2013,1,0,0,NA,NA,NA
791201,7912,1967,1,1,0,100,8549.24,9309.72
791202,7912,1970,2,0,0,100,0,0
791203,7912,1998,1,0,0,200,0,0
791204,7912,2000,1,0,0,200,0,0
791301,7913,1985,1,1,0,500,23955.7,31329
791302,7913,1985,2,1,0,500,7043.5,7526.4
791401,7914,1954,1,0,1,500,0,0
791402,7914,1958,2,0,0,100,0,0
791403,7914,1992,2,0,0,344,0,0
791501,7915,1945,1,0,1,0,0,0
791502,7915,1949,2,0,1,100,0,0
791601,7916,1986,2,1,0,500,26610.7,32970.7
791602,7916,1958,2,0,0,300,0,0
791603,7916,1954,1,0,0,500,13723,14921.1
791701,7917,1939,1,0,1,200,0,0
791702,7917,1945,2,0,1,200,0,0
791703,7917,1970,2,1,0,500,20719.6,26348.7
792101,7921,1967,1,1,0,500,17994.8,20981.6
792102,7921,1972,2,1,0,300,0,0
792103,7921,1998,2,0,0,344,0,0
792104,7921,2000,2,0,0,344,0,0
792105,7921,2004,1,0,0,NA,NA,NA
792201,7922,1977,1,1,0,300,0,0
792202,7922,1976,2,1,0,300,0,0
792203,7922,2000,1,0,0,344,0,0
792204,7922,2003,1,0,0,NA,NA,NA
792301,7923,1977,2,1,0,200,10140.8,10828.9
792302,7923,1988,1,1,0,344,28389.3,37089.1
792303,7923,2015,2,0,0,NA,NA,NA
792401,7924,1994,1,1,0,500,6016.4,6572.2
792501,7925,1980,1,1,0,300,12599.2,14503.4
792801,7928,1964,2,1,0,300,13263.7,15640
793101,7931,1984,1,1,0,200,1936.8,2129
793102,7931,1985,2,0,0,500,2180,2373.1
793401,7934,1988,1,1,0,354,21229.8,26708.4
793501,7935,1932,2,0,0,300,0,0
793601,7936,1967,2,0,0,300,0,0
793602,7936,1970,1,1,0,200,13745.3,16298.9
794101,7941,1942,1,0,1,200,0,0
794102,7941,1947,2,1,0,200,0,0
794201,7942,1987,1,1,0,200,16804.2,20100.1
794202,7942,1986,2,1,0,200,8507.5,9273
794203,7942,2012,2,0,0,NA,NA,NA
794204,7942,2013,2,0,0,NA,NA,NA
794301,7943,1937,1,0,1,100,0,0
794501,7945,1959,2,1,0,500,27821.8,36467
794601,7946,1976,1,1,0,200,10439.7,11187.5
794602,7946,1989,2,0,0,200,0,0
794701,7947,1982,1,1,0,200,9247.43,10155.96
794801,7948,1980,1,1,0,200,16194.3,18571.5
794802,7948,1984,2,1,0,500,20250.1,23801.6
794803,7948,2013,2,0,0,NA,NA,NA
794804,7948,2017,2,0,0,NA,NA,NA
794901,7949,1984,1,1,0,200,0,0
794902,7949,1986,2,1,0,500,18855.3,22826.3
795001,7950,1967,1,1,0,200,10708.5,11677.4
795002,7950,1984,2,1,0,200,5731.5,6242.5
795003,7950,2007,1,0,0,NA,NA,NA
795004,7950,2013,1,0,0,NA,NA,NA
795101,7951,1947,1,1,0,200,0,0
795201,7952,1980,1,1,0,500,1490.1,1490.1
795202,7952,1982,2,0,0,300,0,0
795203,7952,2007,2,0,0,NA,NA,NA
795204,7952,2015,2,0,0,NA,NA,NA
795401,7954,1982,1,1,0,500,18067.3,24777.6
795402,7954,1983,2,1,0,500,16971.2,18559.4
795403,7954,2017,2,0,0,NA,NA,NA
795501,7955,1981,2,1,0,500,0,0
795502,7955,2017,1,0,0,NA,NA,NA
795601,7956,1961,1,0,0,300,0,0
795701,7957,1951,2,0,1,200,0,0
795702,7957,1972,1,1,0,300,14751.1,15812.9
795801,7958,1969,2,1,0,500,13411.1,15485.9
795802,7958,1966,1,1,0,500,21228.3,30574.5
795901,7959,1979,1,1,0,300,0,0
795902,7959,1981,2,1,0,500,25811.8,32891.6
795903,7959,2016,2,0,0,NA,NA,NA
796201,7962,1960,1,1,0,200,0,0
796202,7962,1968,2,1,0,500,33367.4,44092.9
796203,7962,1998,1,0,0,344,0,0
796204,7962,2002,2,0,0,NA,NA,NA
796301,7963,1958,1,0,1,200,0,0
796302,7963,1965,1,0,0,200,0,0
796501,7965,1935,2,0,1,0,0,0
796601,7966,1964,2,1,0,200,0,0
796701,7967,1977,1,1,0,200,9782,10695.6
796702,7967,1978,2,0,0,0,0,0
796703,7967,2006,2,0,0,NA,NA,NA
796704,7967,2010,1,0,0,NA,NA,NA
796901,7969,1940,1,0,1,200,0,0
796902,7969,1942,2,0,0,100,0,0
796903,7969,1968,2,0,0,100,0,0
796904,7969,1980,2,1,0,300,12971.7,15006.8
797001,7970,1982,2,0,0,200,0,0
797002,7970,1986,1,1,0,200,16337.8,17837.8
797003,7970,2007,1,0,0,NA,NA,NA
797004,7970,2012,2,0,0,NA,NA,NA
797101,7971,1935,1,0,1,100,0,0
797102,7971,1942,2,0,1,100,0,0
797201,7972,1933,2,0,1,100,0,0
797202,7972,1970,2,1,0,500,425.2,464.1
797301,7973,1962,1,1,0,300,21124.1,25927.3
797302,7973,1972,2,0,0,200,0,0
797303,7973,1999,1,0,0,344,0,0
797401,7974,1956,1,1,0,200,0,0
797402,7974,1958,2,0,0,200,0,0
797403,7974,1999,2,0,0,344,0,0
797501,7975,1946,1,0,1,100,0,0
797502,7975,1949,2,0,0,0,0,0
797801,7978,1945,1,0,1,500,0,0
797802,7978,1952,2,0,1,500,31716.2,42468.3
797803,7978,1977,2,0,0,500,0,0
797901,7979,1962,2,1,0,200,3740.6,3997.6
797902,7979,1962,1,1,0,300,18782.1,23400
798001,7980,1932,1,0,1,0,0,0
798002,7980,1933,2,0,0,0,0,0
798101,7981,1958,2,0,0,100,0,0
798102,7981,1959,1,0,0,0,11115.4,12140.2
798103,7981,1990,1,1,0,500,2930.4,3206.2
798401,7984,1947,1,0,1,0,0,0
798402,7984,1953,2,0,0,200,0,0
798701,7987,1957,1,1,0,200,11879.1,13914.2
798702,7987,1960,2,0,0,200,0,0
798703,7987,1993,1,1,0,500,9368.6,10004
798801,7988,1970,1,0,0,500,0,0
798802,7988,1973,2,0,0,500,0,0
798803,7988,2005,2,0,0,NA,NA,NA
798901,7989,1973,2,1,0,200,14568.7,16434
798902,7989,2004,1,0,0,NA,NA,NA
798903,7989,2007,1,0,0,NA,NA,NA
799001,7990,1958,2,1,0,200,21776.2,27351.9
799002,7990,1959,1,1,0,200,0,0
799003,7990,1991,2,0,0,344,0,0
799004,7990,1995,2,0,0,344,0,0
799101,7991,1932,1,0,1,0,0,0
799102,7991,1932,2,0,1,0,0,0
799201,7992,1932,1,0,1,100,0,0
799202,7992,1932,2,0,0,100,0,0
799301,7993,1967,2,1,0,300,16464.2,19391.2
799601,7996,1960,1,0,0,300,0,0
799602,7996,1962,2,1,0,300,27253.7,35728.7
799603,7996,1992,1,0,0,344,0,0
799801,7998,1977,1,1,0,200,0,0
799802,7998,1982,2,0,0,200,0,0
799803,7998,2009,1,0,0,NA,NA,NA
799804,7998,2009,2,0,0,NA,NA,NA
800001,8000,1946,1,0,1,300,0,0
800002,8000,1954,2,0,1,300,0,0
800201,8002,1961,1,1,0,0,22314.8,28763.5
800202,8002,1963,2,0,0,0,0,0
800203,8002,1992,1,0,0,344,0,0
800401,8004,1966,1,1,0,300,19902,25630.4
800402,8004,1972,2,1,0,300,9347.9,10172
800501,8005,1963,1,0,0,200,0,0
800502,8005,1971,2,0,0,300,0,0
800503,8005,1992,1,0,0,200,49.6,54.2
800504,8005,1997,2,0,0,500,0,0
800505,8005,2006,2,0,0,NA,NA,NA
800701,8007,1965,2,0,0,500,0,0
800702,8007,1966,1,1,0,300,0,0
800703,8007,2002,2,0,0,NA,NA,NA
800704,8007,2004,2,0,0,NA,NA,NA
800801,8008,1949,1,0,1,0,0,0
800802,8008,1949,2,0,0,0,0,0
801001,8010,1951,2,0,0,0,0,0
801002,8010,1951,1,0,1,0,0,0
801003,8010,1981,1,1,0,200,14980.4,17515.9
801004,8010,1985,2,1,0,354,450,459.2
801101,8011,1938,1,0,1,100,0,0
801102,8011,1944,2,0,1,0,0,0
801201,8012,1980,1,0,0,200,4689.2,5245.4
801202,8012,1967,1,1,0,200,0,0
801203,8012,1967,2,1,0,300,13467.69,15468.77
801204,8012,2000,1,0,0,344,0,0
801205,8012,2003,1,0,0,NA,NA,NA
801301,8013,1969,1,1,0,200,0,0
801302,8013,1970,2,0,0,200,0,0
801303,8013,1997,1,0,0,344,0,0
801304,8013,2000,1,0,0,344,0,0
801401,8014,1960,1,0,0,0,0,0
801501,8015,1949,1,0,1,0,0,0
801502,8015,1951,2,0,1,0,0,0
801601,8016,1976,2,0,0,300,0,0
801602,8016,1977,1,0,0,500,5180.5,5655.6
801603,8016,2014,2,0,0,NA,NA,NA
801701,8017,1951,1,0,1,0,0,0
801702,8017,1955,2,0,0,0,0,0
801801,8018,1945,2,0,0,0,0,0
802001,8020,1934,2,0,0,0,0,0
802101,8021,1947,1,0,1,300,0,0
802102,8021,1952,2,1,0,100,0,0
802301,8023,1940,1,0,1,0,0,0
802501,8025,1950,1,0,1,0,0,0
802502,8025,1955,2,0,0,0,0,0
802701,8027,1955,1,1,0,300,790.6,862.4
802702,8027,1960,2,0,0,200,0,0
802901,8029,1972,2,1,0,300,6610.5,7275.3
802902,8029,1994,1,1,0,200,461.4,492.6
802903,8029,1997,1,0,0,100,1136.9,1240.2
802904,8029,2004,2,0,0,NA,NA,NA
803101,8031,1947,1,0,1,0,0,0
803102,8031,1953,2,0,1,0,0,0
803201,8032,1932,2,0,0,0,0,0
803301,8033,1946,2,1,0,200,8583.4,9165.4
803302,8033,1983,1,1,0,500,4159,4540.3
803401,8034,1963,1,0,0,200,6663.3,6705.3
803701,8037,1954,1,0,1,0,9064.52,10173.03
804101,8041,1951,2,0,0,0,0,0
804102,8041,1984,2,1,0,200,13155.5,15222.3
804301,8043,1989,1,0,0,344,10520.4,12344.7
804302,8043,1990,2,1,0,354,5779.9,6220.5
804401,8044,1981,1,1,0,500,0,0
804402,8044,1988,2,0,0,354,0,0
804403,8044,2015,2,0,0,NA,NA,NA
804501,8045,1954,1,0,0,100,0,0
804502,8045,1957,2,0,0,0,0,0
804503,8045,1978,1,0,0,0,0,0
804504,8045,2011,1,0,0,NA,NA,NA
804601,8046,1993,1,1,0,200,4940.7,5387.1
804602,8046,1984,2,1,0,200,8915.03,9763.26
804603,8046,2006,2,0,0,NA,NA,NA
804901,8049,1977,2,1,0,200,3267.96,3533.11
804902,8049,1977,1,1,0,200,1285,1390.4
804903,8049,2007,1,0,0,NA,NA,NA
804904,8049,2011,2,0,0,NA,NA,NA
805001,8050,1961,1,1,0,200,13876,16463.1
805002,8050,1962,2,1,0,500,4494.8,4851.4
805201,8052,1967,2,1,0,200,10923.45,11962.77
805202,8052,1969,1,1,0,200,14334.5,16772.1
805203,8052,1994,1,1,0,500,4314.3,4726.6
805401,8054,1932,2,0,1,100,0,0
805402,8054,1956,2,0,0,300,0,0
805501,8055,1942,1,0,1,0,0,0
805601,8056,1967,2,0,0,500,5735.2,6037.4
805602,8056,1969,1,1,0,500,11161.4,12683.4
805701,8057,1974,1,1,0,500,26012.4,32800.6
805702,8057,1976,2,1,0,500,0,0
805703,8057,2004,2,0,0,NA,NA,NA
805704,8057,2010,2,0,0,NA,NA,NA
805901,8059,1932,2,0,1,0,0,0
806201,8062,1935,2,0,1,100,0,0
806301,8063,1955,1,0,1,300,0,0
806302,8063,1958,2,0,0,100,0,0
806303,8063,1994,2,0,0,500,273.1,298.3
806601,8066,1949,2,0,1,100,0,0
807001,8070,1956,1,0,1,0,0,0
807002,8070,1960,1,1,0,300,0,0
807501,8075,1948,2,0,1,200,0,0
807502,8075,1949,1,0,1,300,0,0
807503,8075,1982,1,1,0,500,35277.1,49486.5
807801,8078,1933,1,0,1,500,0,0
807802,8078,1940,2,0,0,100,0,0
808001,8080,1970,1,1,0,300,25577.6,31910.8
808002,8080,1971,2,1,0,500,19755.3,24145.1
808003,8080,2007,2,0,0,NA,NA,NA
808004,8080,2013,1,0,0,NA,NA,NA
808101,8081,1977,1,1,0,300,32678,44656.4
808102,8081,1976,2,1,0,500,35742.7,45986.7
808103,8081,2010,2,0,0,NA,NA,NA
808401,8084,1951,1,0,1,500,0,0
808402,8084,1962,2,1,0,300,17295.5,20901.3
808501,8085,1964,2,1,0,500,23655.2,26785.7
808502,8085,2002,1,0,0,NA,NA,NA
808503,8085,2004,2,0,0,NA,NA,NA
808701,8087,1947,2,0,0,100,0,0
808801,8088,1954,2,1,0,100,9265.7,10109.9
808901,8089,1945,1,0,1,100,0,0
809001,8090,1940,1,0,1,500,0,0
809002,8090,1942,2,0,1,100,0,0
809101,8091,1947,1,0,1,100,0,0
809102,8091,1952,2,0,1,100,9086.5,9702.6
809301,8093,1971,2,1,0,500,6781.3,7241.1
809302,8093,1970,1,1,0,500,22169.9,26082.2
809303,8093,2004,1,0,0,NA,NA,NA
809501,8095,1952,1,0,1,300,6210.4,6518.2
809502,8095,1955,2,0,0,300,0,0
809701,8097,1953,2,0,1,300,2044.9,2230.7
809702,8097,1953,1,0,1,500,3405.77,3728.38
809801,8098,1956,1,1,0,300,29875.8,39554.4
809802,8098,1956,2,1,0,300,33108.2,45739.6
809901,8099,1994,2,1,0,200,6755,7370.4
810101,8101,1960,1,0,0,300,12241.6,14290.3
810401,8104,1953,2,0,1,500,0,0
810501,8105,1972,1,1,0,300,20567.9,30970.3
810502,8105,1975,2,1,0,500,10053.9,15943.5
810503,8105,2004,1,0,0,NA,NA,NA
810504,8105,2009,1,0,0,NA,NA,NA
810701,8107,1978,1,0,0,500,863.5,942.7
810702,8107,1980,2,1,0,500,12894.4,14946.9
811001,8110,1949,1,0,1,100,0,0
811002,8110,1978,2,0,0,0,1553.8,1695.5
811101,8111,1950,1,0,1,200,0,0
811102,8111,1957,2,0,0,100,0,0
811201,8112,1967,1,1,0,300,21611.1,26810.4
811202,8112,1973,2,0,0,500,1865.5,2036.5
811203,8112,1999,1,0,0,344,0,0
811301,8113,1973,1,0,0,500,180.9,197.4
811701,8117,1980,1,1,0,500,10748.2,12100.2
811702,8117,1980,2,1,0,500,11828.4,12886.5
811703,8117,2010,2,0,0,NA,NA,NA
811704,8117,2015,1,0,0,NA,NA,NA
811801,8118,1977,2,1,0,300,14366.4,16844.2
811802,8118,2008,1,0,0,NA,NA,NA
812001,8120,1978,2,1,0,200,8412.4,9218.6
812002,8120,2004,2,0,0,NA,NA,NA
812003,8120,1977,1,1,0,100,13844.5,16620.2
812101,8121,1963,1,0,0,200,13909.1,15363.6
812102,8121,1974,2,0,0,200,0,0
812103,8121,1998,1,1,0,500,4633.5,5057.1
812201,8122,1976,1,1,0,500,27011.9,35354.2
812202,8122,1988,2,1,0,500,23094,29926.2
812401,8124,1977,2,1,0,300,14256,15380.2
812402,8124,2004,2,0,0,NA,NA,NA
812403,8124,1977,1,1,0,200,20230,25213.6
813001,8130,1986,1,1,0,500,17412.18,21467.21
813201,8132,1971,1,1,0,500,20829.4,26483.3
813202,8132,2014,1,0,0,NA,NA,NA
813203,8132,2014,1,0,0,NA,NA,NA
813204,8132,1975,2,1,0,500,23534.6,29728.3
813301,8133,1973,1,1,0,500,16112.7,19624.2
813601,8136,1932,2,0,1,0,0,0
813602,8136,1965,2,0,0,300,12766.5,14690.3
813603,8136,1966,1,1,0,300,21462.3,27437.7
813701,8137,1957,1,0,1,100,21245.1,27043.8
813702,8137,1961,2,0,0,100,0,0
814401,8144,1996,1,1,0,500,9452.7,10498.3
814402,8144,1997,2,1,0,354,1902,2076.2
814601,8146,1968,1,1,0,300,21034.3,24496.6
814602,8146,1971,2,1,0,300,17578.8,20926.1
814603,8146,2001,2,0,0,200,0,0
814604,8146,2003,1,0,0,NA,NA,NA
814701,8147,1976,1,1,0,500,28446.5,37824.8
814702,8147,2010,2,0,0,NA,NA,NA
814703,8147,1971,2,1,0,500,17649.6,21118.8
814801,8148,1966,1,1,0,100,10343.8,15255.9
814802,8148,1971,2,0,0,300,0,0
814803,8148,2006,1,0,0,NA,NA,NA
814804,8148,2007,2,0,0,NA,NA,NA
814901,8149,1969,2,1,0,300,13592.4,16079.9
814902,8149,1970,1,1,0,200,29357.1,38447.9
814903,8149,2003,2,0,0,NA,NA,NA
815001,8150,1944,2,0,1,100,0,0
815101,8151,1975,1,1,0,300,30180.9,39760
815102,8151,1982,2,1,0,500,9592.2,10553.8
815103,8151,2014,2,0,0,NA,NA,NA
815301,8153,1958,1,1,0,500,53035,75307.6
815302,8153,1960,2,1,0,500,33184.2,44397
815303,8153,1994,2,0,0,500,4530.6,4949
815304,8153,1998,1,0,0,344,0,0
815401,8154,1964,1,1,0,400,16291.1,23142.9
815402,8154,1968,2,1,0,500,0,0
815601,8156,1964,1,0,0,200,0,0
815602,8156,1965,1,1,0,100,22736.1,26070.2
815603,8156,1967,2,0,0,100,8622.8,9221.9
815604,8156,1995,1,1,0,500,10789.05,12176.25
815701,8157,1968,2,0,0,300,14463.9,16315.7
815702,8157,1998,1,0,0,344,0,0
815801,8158,1971,2,1,0,500,31199.9,41654.6
815802,8158,1971,1,1,0,500,29849.7,39420.3
815803,8158,2006,1,0,0,NA,NA,NA
815804,8158,2009,1,0,0,NA,NA,NA
815901,8159,1975,2,1,0,500,58153.4,86886.8
815902,8159,2005,1,0,0,NA,NA,NA
815903,8159,1972,1,1,0,300,35313.4,46244.6
815904,8159,2007,1,0,0,NA,NA,NA
815905,8159,2010,1,0,0,NA,NA,NA
